vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
2,02/04/2015 11:41:55 AM,02/04/2015 11:50:47 AM,N,1,-73.91983795166014,40.76628112792969,-73.90886688232422,40.775970458984375,1,1.19,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
2,12/21/2015 11:33:00 AM,12/21/2015 11:44:10 AM,N,1,-73.92562866210938,40.7617416381836,-73.9134063720703,40.745975494384766,1,1.69,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
2,03/18/2015 06:26:10 PM,03/18/2015 06:33:16 PM,N,1,-73.95841979980467,40.71718597412109,-73.93903350830078,40.72700881958008,1,1.21,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
2,11/29/2015 03:58:41 PM,11/29/2015 04:05:27 PM,N,1,-73.95269775390625,40.80337142944336,-73.97061157226561,40.788570404052734,1,1.65,7.5,0.0,0.5,1.0,0.0,,0.3,9.3,1,1.0
2,07/10/2015 02:45:29 AM,07/10/2015 02:53:27 AM,N,1,-73.89112854003906,40.746849060058594,-73.88294982910156,40.73208618164063,1,1.6,8.0,0.5,0.5,2.32,0.0,,0.3,11.62,1,1.0
2,09/26/2015 09:16:44 PM,09/26/2015 09:41:52 PM,N,5,-73.94522857666014,40.80005645751953,-73.9049301147461,40.83961868286133,3,4.18,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,2,2.0
1,09/12/2015 09:37:56 PM,09/12/2015 09:44:55 PM,N,1,-73.93962097167967,40.81599426269531,-73.95287322998048,40.811878204345696,1,1.1,6.5,0.5,0.5,1.55,0.0,,0.3,9.35,1,1.0
2,04/29/2015 09:32:21 PM,04/29/2015 10:01:28 PM,N,1,-73.94975280761719,40.82609176635742,-73.90060424804686,40.8603515625,1,8.86,29.5,0.5,0.5,0.0,0.0,,0.3,30.8,2,1.0
1,10/06/2015 06:20:54 AM,10/06/2015 06:42:03 AM,N,1,-73.95687103271484,40.74783706665039,-73.99197387695312,40.749267578125,1,3.2,16.0,0.5,0.5,2.0,5.54,,0.3,24.84,1,1.0
2,09/10/2015 09:50:07 PM,09/10/2015 10:21:47 PM,N,1,-73.99656677246092,40.696266174316406,-73.98202514648438,40.75543212890625,1,7.49,27.0,0.5,0.5,5.66,0.0,,0.3,33.96,1,1.0
2,04/24/2015 07:51:58 AM,04/24/2015 08:12:48 AM,N,1,-73.93946075439453,40.805000305175774,-73.94924926757811,40.78197479248047,1,1.99,14.0,0.0,0.5,4.44,0.0,,0.3,19.24,1,1.0
1,11/18/2015 05:30:31 AM,11/18/2015 05:36:49 AM,N,1,-74.00433349609375,40.68234252929688,-73.9936294555664,40.69302368164063,1,1.2,6.5,0.5,0.5,1.55,0.0,,0.3,9.35,1,1.0
2,08/05/2015 06:23:29 AM,08/05/2015 06:44:33 AM,N,1,-73.92886352539062,40.766883850097656,-74.00376892089844,40.74813461303711,1,5.73,20.0,0.0,0.5,6.0,5.54,,0.3,32.34,1,1.0
2,12/13/2015 12:29:42 AM,12/13/2015 12:36:21 AM,N,1,-73.89091491699219,40.746543884277344,-73.89679718017578,40.75601196289063,1,0.89,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,02/13/2015 05:30:32 PM,02/13/2015 05:54:46 PM,N,1,-73.84404754638672,40.72153091430664,-73.84925842285155,40.72869491577149,1,1.96,15.5,1.0,0.5,5.19,0.0,,0.3,22.49,1,1.0
1,03/11/2015 06:37:44 PM,03/11/2015 06:44:35 PM,N,1,-73.93909454345702,40.80531311035156,-73.94844818115233,40.80157852172852,1,0.8,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
1,05/19/2015 07:28:21 AM,05/19/2015 07:36:05 AM,N,1,-73.98928833007811,40.65890884399414,-73.98727416992188,40.67127990722656,1,1.2,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1,1.0
2,01/24/2015 05:45:11 PM,01/24/2015 05:54:33 PM,N,1,-73.9178695678711,40.770263671875,-73.9230728149414,40.75533676147461,1,1.3,7.5,0.0,0.5,1.7,0.0,,0.3,10.0,1,1.0
2,02/13/2015 03:38:58 PM,02/13/2015 04:59:54 PM,N,1,-73.9808578491211,40.68062210083008,-74.00214385986328,40.74871444702149,1,7.29,48.0,0.0,0.5,12.0,0.0,,0.3,60.8,1,1.0
1,05/12/2015 02:13:49 AM,05/12/2015 02:44:30 AM,N,1,-73.95783233642578,40.71775436401367,-73.8090591430664,40.70492935180664,1,10.5,34.5,0.5,0.5,7.15,0.0,,0.3,42.95,1,1.0
2,01/12/2015 12:14:05 AM,01/12/2015 12:22:56 AM,N,1,-73.91082763671875,40.77608108520508,-73.89089965820312,40.743160247802734,1,3.26,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,10/17/2015 09:57:14 AM,10/17/2015 10:08:29 AM,N,1,-73.94178771972656,40.806255340576165,-73.95563507080078,40.77933883666992,1,2.23,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,03/01/2015 01:58:09 AM,03/01/2015 02:02:55 AM,N,1,-73.83004760742188,40.75973129272461,-73.82727813720702,40.746875762939446,1,1.05,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,10/08/2015 04:23:57 PM,10/08/2015 04:30:53 PM,N,1,-73.97960662841797,40.68733215332031,-73.97940063476561,40.68241882324219,1,0.53,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,04/16/2015 09:32:10 PM,04/16/2015 09:41:28 PM,N,1,-73.92659759521484,40.75944900512695,-73.91792297363281,40.74291229248047,3,1.72,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
2,12/07/2015 07:21:01 PM,12/07/2015 07:41:07 PM,N,1,-73.98136901855469,40.68791198730469,-73.94034576416014,40.717937469482415,1,4.18,17.0,1.0,0.5,0.0,0.0,,0.3,18.8,2,1.0
1,03/19/2015 11:08:43 PM,03/19/2015 11:15:58 PM,N,1,-73.96011352539062,40.7183837890625,-73.93755340576173,40.71529006958008,2,1.7,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,05/16/2015 03:25:49 AM,05/16/2015 03:32:39 AM,N,1,-73.91969299316406,40.766056060791016,-73.90483856201173,40.77165985107422,1,1.15,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,03/05/2015 07:44:33 PM,03/05/2015 07:53:44 PM,N,1,-73.95152282714845,40.72334671020508,-73.94658660888672,40.74543380737305,1,1.83,8.5,1.0,0.5,2.06,0.0,,0.3,12.36,1,1.0
2,04/03/2015 03:36:23 PM,04/03/2015 03:50:23 PM,N,1,-73.9275131225586,40.81092834472656,-73.95044708251953,40.7973861694336,1,2.29,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
1,11/04/2015 04:06:31 PM,11/04/2015 04:25:50 PM,N,1,-73.94132232666014,40.83909225463867,-73.93736267089844,40.80759048461913,3,2.8,14.0,1.0,0.5,3.95,0.0,,0.3,19.75,1,1.0
2,09/24/2015 09:44:52 PM,09/24/2015 09:58:41 PM,N,1,-73.9579849243164,40.6705436706543,-73.94947814941406,40.6300163269043,1,3.27,12.5,0.5,0.5,3.0,0.0,,0.3,16.8,1,1.0
2,04/26/2015 04:02:54 AM,04/26/2015 04:19:10 AM,N,1,-73.91201782226561,40.77530288696289,-73.92691040039062,40.762741088867195,1,1.5,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,07/25/2015 11:26:27 AM,07/25/2015 11:38:36 AM,N,1,-73.93759918212889,40.80447769165039,-73.96382141113281,40.79216384887695,1,2.2,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,02/19/2015 12:37:04 AM,02/19/2015 12:51:12 AM,N,1,-73.95328521728516,40.72823333740234,-73.92442321777344,40.73790740966797,1,2.1,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,05/07/2015 11:55:03 PM,05/08/2015 12:25:35 AM,N,1,-73.91585540771484,40.76703643798828,-74.00628662109375,40.739421844482415,1,7.09,25.5,0.5,0.5,5.36,0.0,,0.3,32.16,1,1.0
1,01/06/2015 03:50:48 PM,01/06/2015 03:58:05 PM,N,1,-73.94650268554686,40.79782104492188,-73.94384002685547,40.79109573364258,1,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
1,04/25/2015 02:58:30 PM,04/25/2015 03:06:52 PM,N,1,-73.86228942871092,40.750038146972656,-73.87948608398438,40.74818420410156,1,0.9,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,11/21/2015 08:40:08 PM,11/21/2015 08:48:28 PM,N,1,-73.99472808837889,40.683570861816406,-73.9879608154297,40.692962646484375,6,0.93,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0
1,10/18/2015 07:32:49 PM,10/18/2015 08:00:16 PM,N,1,-73.92933654785155,40.75714492797852,-73.86595153808595,40.735870361328125,1,7.5,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,2,1.0
1,04/16/2015 08:41:18 PM,04/16/2015 08:44:47 PM,N,1,-73.96663665771484,40.68349838256836,-73.97684478759764,40.68743515014648,1,0.6,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,1,1.0
2,03/10/2015 04:26:08 AM,03/10/2015 04:31:38 AM,N,1,-73.87613677978516,40.74842071533203,-73.8538589477539,40.752235412597656,1,1.22,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,03/10/2015 07:48:12 PM,03/10/2015 07:52:13 PM,N,1,-73.95653533935547,40.71694946289063,-73.96563720703125,40.71284866333008,1,0.72,4.5,1.0,0.5,1.26,0.0,,0.3,7.56,1,1.0
1,10/27/2015 10:30:21 PM,10/27/2015 11:15:01 PM,N,1,-73.92343902587889,40.76100540161133,-73.95304107666014,40.66823959350586,1,11.4,39.0,0.5,0.5,5.0,0.0,,0.3,45.3,1,1.0
2,06/06/2015 10:28:45 PM,06/06/2015 10:38:21 PM,N,1,-73.87097930908203,40.73402404785156,-73.87748718261719,40.748443603515625,2,1.34,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
1,05/12/2015 07:26:23 AM,05/12/2015 07:26:59 AM,N,1,-73.99439239501953,40.69830703735352,-73.99315643310547,40.698036193847656,1,0.1,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2,1.0
2,11/03/2015 10:52:29 AM,11/03/2015 11:01:07 AM,N,1,-73.98477172851561,40.686859130859375,-73.96902465820312,40.674713134765625,1,1.43,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,02/07/2015 05:21:07 PM,02/07/2015 05:53:33 PM,N,1,-73.9925765991211,40.68938446044922,-73.92400360107422,40.6864013671875,2,4.51,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,2,1.0
2,05/22/2015 03:26:28 AM,05/22/2015 03:29:04 AM,N,1,-73.91365814208984,40.82442092895508,-73.90991973876953,40.833595275878906,1,0.61,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,07/25/2015 10:30:46 PM,07/25/2015 10:50:00 PM,N,1,-73.90254974365233,40.74577331542969,-73.97434234619139,40.75675582885742,1,5.0,18.0,0.5,0.5,0.0,0.0,,0.3,19.3,2,1.0
2,11/14/2015 04:27:21 PM,11/14/2015 04:57:39 PM,N,1,-73.99568176269531,40.65911865234375,-73.99034881591797,40.703418731689446,4,4.65,21.0,0.0,0.5,4.36,0.0,,0.3,26.16,1,1.0
2,03/12/2015 02:12:40 PM,03/12/2015 03:10:44 PM,N,1,-73.97651672363281,40.6820068359375,-73.99253845214845,40.75651550292969,1,7.34,37.5,0.0,0.5,9.58,0.0,,0.3,47.88,1,1.0
2,02/23/2015 01:05:45 PM,02/23/2015 01:05:57 PM,N,1,-73.93730926513672,40.75838851928711,-73.93732452392578,40.75838851928711,1,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2,1.0
1,03/14/2015 05:25:37 AM,03/14/2015 05:52:55 AM,N,1,-73.951171875,40.67701721191406,-73.77626037597656,40.6457405090332,1,11.1,32.0,0.5,0.5,6.65,0.0,,0.3,39.95,1,1.0
2,08/31/2015 06:29:32 PM,08/31/2015 06:44:19 PM,N,1,-73.97783660888672,40.684764862060554,-73.99517059326173,40.68570327758789,1,1.55,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
1,10/23/2015 07:02:59 PM,10/23/2015 07:08:43 PM,N,1,-73.94435882568358,40.809566497802734,-73.95262908935547,40.817432403564446,1,1.1,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,03/11/2015 12:21:57 PM,03/11/2015 12:25:59 PM,N,1,-73.84508514404298,40.84919357299805,-73.83657836914062,40.8435935974121,1,0.76,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,04/27/2015 09:42:58 AM,04/27/2015 10:04:49 AM,N,1,-73.88956451416014,40.8485221862793,-73.93138122558595,40.82271957397461,1,4.23,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,2,1.0
2,02/24/2015 07:12:15 PM,02/24/2015 07:25:24 PM,N,1,-73.92822265625,40.70487594604492,-73.9377670288086,40.6906852722168,1,2.25,10.5,1.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
2,10/03/2015 01:11:49 PM,10/03/2015 01:21:12 PM,N,1,-73.82285308837889,40.821136474609375,-73.86949157714845,40.835464477539055,1,3.2,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1,1.0
2,02/11/2015 11:52:01 PM,02/11/2015 11:58:40 PM,N,1,-73.97723388671875,40.681190490722656,-73.95203399658203,40.67527389526367,1,1.44,7.0,0.5,0.5,2.08,0.0,,0.3,10.38,1,1.0
1,11/28/2015 11:05:11 AM,11/28/2015 11:08:50 AM,N,1,-73.94644927978516,40.680191040039055,-73.94720458984375,40.69036483764648,1,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,10/19/2015 07:51:01 AM,10/19/2015 08:03:52 AM,N,1,-73.98292541503906,40.70296096801758,-74.0075912475586,40.71785354614258,1,2.26,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1,1.0
2,08/27/2015 10:02:26 AM,08/27/2015 10:06:07 AM,N,1,-73.94934844970702,40.79374313354492,-73.93778228759764,40.80384826660156,1,1.13,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
1,03/24/2015 07:51:21 PM,03/24/2015 08:02:37 PM,N,1,-73.95135498046875,40.810325622558594,-73.96308135986328,40.80186462402344,1,1.7,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,4,1.0
2,09/28/2015 02:59:14 PM,09/28/2015 03:02:22 PM,N,1,-73.98091888427734,40.645374298095696,-73.97384643554686,40.64760971069336,1,0.52,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
1,10/17/2015 04:31:36 PM,10/17/2015 04:37:09 PM,N,1,-73.95173645019531,40.81028366088867,-73.939208984375,40.816112518310554,1,1.0,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,04/15/2015 01:03:30 PM,04/15/2015 01:13:17 PM,N,1,-73.94735717773438,40.630176544189446,-73.96273803710938,40.647903442382805,1,2.0,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
2,03/04/2015 02:31:26 PM,03/04/2015 02:35:33 PM,N,1,-73.96944427490233,40.693172454833984,-73.96548461914062,40.68628692626953,1,0.62,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1,1.0
2,05/05/2015 08:21:55 AM,05/05/2015 08:45:44 AM,N,1,-73.98381042480467,40.680702209472656,-73.97689819335938,40.70263671875,1,2.96,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,1,1.0
2,12/17/2015 01:28:36 AM,12/17/2015 01:32:17 AM,N,1,-73.94124603271484,40.8049430847168,-73.95233917236328,40.8123893737793,1,0.94,5.0,0.5,0.5,1.0,0.0,,0.3,7.3,1,1.0
2,01/25/2015 11:11:43 AM,01/25/2015 11:19:40 AM,N,1,-73.95956420898438,40.81424331665039,-73.93766021728516,40.80447006225586,1,1.38,7.5,0.0,0.5,2.08,0.0,,0.3,10.38,1,1.0
1,03/31/2015 06:03:05 PM,03/31/2015 06:22:10 PM,N,1,-73.99150848388672,40.6961326599121,-73.98391723632812,40.7223014831543,1,5.2,17.5,1.0,0.5,0.0,0.0,,0.3,19.3,2,1.0
2,04/26/2015 04:15:01 AM,04/26/2015 04:16:15 AM,N,1,-73.9654998779297,40.713497161865234,-73.96845245361328,40.70873641967773,6,0.47,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1.0
2,07/28/2015 01:51:59 PM,07/28/2015 02:04:28 PM,N,1,-73.94380950927734,40.798824310302734,-73.93097686767578,40.846038818359375,5,3.98,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2,1.0
1,09/17/2015 08:01:13 AM,09/17/2015 08:23:19 AM,N,1,-73.99213409423827,40.67854690551758,-73.98658752441406,40.70384216308594,1,2.1,14.0,0.0,0.5,2.95,0.0,,0.3,17.75,1,1.0
2,06/15/2015 06:33:44 PM,06/15/2015 06:44:28 PM,N,1,-73.96109771728516,40.6719970703125,-73.98090362548828,40.66775894165039,1,1.5,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
1,05/16/2015 07:42:13 PM,05/16/2015 08:00:01 PM,N,1,-73.95426177978516,40.72007751464844,-73.97623443603516,40.751850128173835,2,3.9,15.0,0.5,0.5,3.0,5.54,,0.3,24.84,1,1.0
2,12/24/2015 03:23:58 PM,12/24/2015 03:44:09 PM,N,1,-73.89649200439453,40.74616622924805,-73.86992645263672,40.750049591064446,1,1.65,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2,1.0
2,04/05/2015 05:56:35 PM,04/05/2015 06:06:22 PM,N,1,-73.99231719970702,40.68939208984375,-73.98509216308595,40.66857147216797,1,2.02,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
1,06/03/2015 02:44:22 PM,06/03/2015 03:08:26 PM,N,1,-73.95906066894531,40.6776123046875,-73.9856185913086,40.7353515625,2,5.1,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,2,1.0
2,05/20/2015 10:34:38 PM,05/20/2015 10:44:30 PM,N,1,-73.94406127929686,40.74648666381836,-73.96023559570312,40.71970748901367,1,2.52,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1,1.0
2,05/23/2015 12:49:16 AM,05/23/2015 12:55:56 AM,N,1,-73.97454071044923,40.68651580810546,-73.94970703125,40.67802047729492,1,1.57,7.5,0.5,0.5,2.64,0.0,,0.3,11.44,1,1.0
2,05/28/2015 05:47:04 PM,05/28/2015 05:56:32 PM,N,1,-73.9930419921875,40.69725799560546,-73.98159790039062,40.69197082519531,1,1.27,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
1,02/28/2015 12:07:26 PM,02/28/2015 12:18:52 PM,N,1,-73.9630126953125,40.673355102539055,-73.98169708251953,40.67927551269531,1,1.7,9.0,0.0,0.5,1.95,0.0,,0.3,11.75,1,1.0
2,10/07/2015 06:39:53 PM,10/07/2015 06:58:21 PM,N,1,-73.995849609375,40.684906005859375,-73.95579528808595,40.717403411865234,1,4.91,17.0,1.0,0.5,0.0,0.0,,0.3,18.8,2,1.0
2,01/05/2015 11:30:49 PM,01/05/2015 11:33:01 PM,N,1,-73.8450469970703,40.71993637084961,-73.85118103027344,40.7109489440918,2,0.69,4.0,0.5,0.5,0.9,0.0,,0.3,6.2,1,1.0
1,10/08/2015 04:47:39 PM,10/08/2015 04:58:18 PM,N,1,-73.95388793945312,40.58714294433594,-73.99205780029298,40.57826614379882,1,2.4,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
2,10/29/2015 01:10:53 PM,10/29/2015 01:15:11 PM,N,1,-73.9450912475586,40.79084777832031,-73.93724060058594,40.80431365966797,1,1.09,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
1,10/11/2015 04:49:42 PM,10/11/2015 04:59:09 PM,N,1,-73.8441390991211,40.72117233276367,-73.8291015625,40.763538360595696,1,3.9,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
2,12/01/2015 09:40:34 PM,12/01/2015 09:45:20 PM,N,1,-73.95973205566406,40.8134994506836,-73.9519271850586,40.80926132202149,1,0.59,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1,1.0
2,12/08/2015 05:17:59 PM,12/08/2015 05:28:22 PM,N,1,-73.99737548828125,40.68408584594727,-73.99779510498048,40.6953125,1,1.02,8.0,1.0,0.5,1.96,0.0,,0.3,11.76,1,1.0
1,11/23/2015 06:07:30 PM,11/23/2015 06:07:33 PM,N,3,-73.88959503173827,40.66070556640625,-73.88959503173827,40.66070556640625,1,0.0,20.0,1.0,0.0,0.0,0.0,,0.3,21.3,1,1.0
2,01/05/2015 07:57:27 PM,01/05/2015 08:01:00 PM,N,1,-73.94058227539062,40.67988967895508,-73.93708038330078,40.69153594970703,1,1.06,5.0,1.0,0.5,2.5,0.0,,0.0,9.0,1,1.0
1,03/01/2015 03:39:02 AM,03/01/2015 03:46:06 AM,N,1,-73.95756530761719,40.72220230102539,-73.94439697265625,40.714740753173835,2,1.6,7.5,0.5,0.5,2.2,0.0,,0.3,11.0,1,1.0
2,11/08/2015 04:23:32 PM,11/08/2015 04:27:11 PM,N,1,-73.93891143798828,40.79743194580078,-73.94393157958984,40.78850173950195,1,0.69,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
1,02/15/2015 02:30:35 AM,02/15/2015 02:39:03 AM,N,1,-73.96371459960938,40.69367599487305,-73.98822784423827,40.683490753173835,1,2.1,8.5,0.5,0.5,1.95,0.0,,0.3,11.75,1,1.0
2,04/17/2015 01:29:23 AM,04/17/2015 01:36:29 AM,N,1,-73.91033935546875,40.84580993652344,-73.90860748291014,40.835968017578125,1,1.21,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1,1.0
2,07/02/2015 10:56:23 PM,07/02/2015 11:08:11 PM,N,1,-73.89104461669923,40.74700164794922,-73.88284301757811,40.75214385986328,1,1.1,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
2,07/11/2015 01:54:22 PM,07/11/2015 02:14:35 PM,N,1,-73.86804962158203,40.85451889038086,-73.91844940185547,40.852893829345696,1,5.68,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2,1.0
2,10/17/2015 04:09:40 PM,10/17/2015 04:38:38 PM,N,1,-73.98063659667967,40.68838882446289,-73.909423828125,40.664432525634766,1,4.79,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,1,1.0
2,02/07/2015 11:39:22 PM,02/07/2015 11:46:49 PM,N,1,-73.89068603515625,40.746406555175774,-73.89894866943358,40.73292922973633,1,1.43,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0
2,04/19/2015 12:52:45 PM,04/19/2015 01:06:53 PM,N,1,-73.96533966064453,40.803577423095696,-73.98185729980467,40.77337646484375,1,2.39,11.5,0.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
1,05/10/2015 05:29:15 PM,05/10/2015 05:39:28 PM,N,1,-73.93592071533203,40.75564193725586,-73.97530364990233,40.7471809387207,1,3.0,11.0,0.0,0.5,2.0,0.0,,0.3,13.8,1,1.0
2,05/12/2015 07:55:26 PM,05/12/2015 08:01:04 PM,N,1,-73.99264526367188,40.68343353271485,-74.00381469726561,40.68310546875,1,1.02,6.0,1.0,0.5,1.56,0.0,,0.3,9.36,1,1.0
2,12/26/2015 02:59:47 PM,12/26/2015 03:37:43 PM,N,1,-73.95691680908203,40.680522918701165,-73.99707794189453,40.573150634765625,1,9.39,33.0,0.0,0.5,8.45,0.0,,0.3,42.25,1,1.0
2,09/27/2015 12:09:41 AM,09/27/2015 12:13:24 AM,N,1,-73.9192657470703,40.864166259765625,-73.9266128540039,40.86273193359375,1,0.52,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,12/17/2015 06:15:18 PM,12/17/2015 06:25:39 PM,N,1,-73.96206665039062,40.71316146850586,-73.95631408691406,40.70772552490234,1,0.77,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1,1.0
1,12/15/2015 06:51:47 PM,12/15/2015 07:03:54 PM,N,1,-73.99150085449217,40.68493270874024,-73.96742248535155,40.68560028076172,1,1.7,9.5,1.0,0.5,2.25,0.0,,0.3,13.55,1,1.0
1,03/04/2015 08:17:13 PM,03/04/2015 08:49:05 PM,N,1,-73.82615661621092,40.75931167602539,-73.865234375,40.69171142578125,1,7.7,27.5,1.0,0.5,0.0,0.0,,0.3,29.3,2,1.0
1,08/19/2015 02:03:40 AM,08/19/2015 02:07:08 AM,N,1,-73.95645141601561,40.6749382019043,-73.94815063476561,40.66701126098633,1,1.0,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,06/12/2015 07:09:41 PM,06/12/2015 07:11:51 PM,N,1,-73.95406341552734,40.811466217041016,-73.95437622070312,40.81584930419922,6,0.37,3.5,1.0,0.5,1.59,0.0,,0.3,6.89,1,1.0
2,02/12/2015 08:15:19 PM,02/12/2015 08:20:02 PM,N,1,-73.91211700439453,40.77521133422852,-73.90187072753906,40.77410125732422,1,0.99,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,1,1.0
2,09/15/2015 06:17:54 PM,09/15/2015 06:23:43 PM,N,1,-73.92491149902342,40.67827606201172,-73.93224334716798,40.67424011230469,1,0.81,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,03/21/2015 09:16:55 PM,03/21/2015 09:32:26 PM,N,1,-73.87902069091797,40.84313583374024,-73.82195281982422,40.86114883422852,1,5.84,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,2,1.0
2,05/02/2015 03:32:39 AM,05/02/2015 03:41:12 AM,N,1,-73.95133209228516,40.72468566894531,-73.94075775146483,40.70832824707031,1,1.67,8.0,0.5,0.5,2.32,0.0,,0.3,11.62,1,1.0
2,12/09/2015 08:05:24 PM,12/09/2015 08:11:20 PM,N,1,-73.84432220458984,40.72138214111328,-73.85529327392578,40.721004486083984,1,0.72,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1,1.0
2,05/15/2015 09:04:58 AM,05/15/2015 09:31:09 AM,N,1,-73.94658660888672,40.7890625,-73.9264144897461,40.792362213134766,1,4.05,19.5,0.0,0.5,6.46,5.54,,0.3,32.3,1,1.0
1,11/20/2015 10:22:00 AM,11/20/2015 10:29:39 AM,N,1,-73.95098876953125,40.78592300415039,-73.96558380126953,40.79058456420898,1,1.0,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,08/12/2015 12:11:25 PM,08/12/2015 12:18:56 PM,N,1,-73.8836212158203,40.747703552246094,-73.87860107421875,40.75998306274414,2,1.18,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,06/12/2015 12:21:54 PM,06/12/2015 12:43:23 PM,N,1,-73.960693359375,40.66101837158203,-73.94361877441406,40.70104598999024,1,3.93,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1,1.0
2,04/12/2015 07:13:39 PM,04/12/2015 07:21:48 PM,N,1,-73.94833374023438,40.80880737304688,-73.9310073852539,40.821414947509766,1,1.64,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1,1.0
